speaker_id,utterance,start,end
SPEAKER_01, How are you doing today?,14.979,15.56
SPEAKER_00, I'm doing okay.,15.762,17.397
, Doing okay?,18.513,18.737
SPEAKER_01, Yeah.,19.389,19.512
SPEAKER_01, What's been going on?,20.585,21.109
SPEAKER_00, Well nothing too bad.,22.821,27.78
SPEAKER_00, I kind of got in a little bit of a bender bender accident.,27.8,33.179
SPEAKER_01, A car accident?,33.461,34.135
SPEAKER_01, Yeah.,35.012,35.114
SPEAKER_01, What happened?,35.4,35.89
SPEAKER_00," Well, we were at a stop sign and there was one car here, another car here, and then I  was here, another car was coming up behind me, and then they hit me and then I hit the  car in front of me.",37.883,54.926
SPEAKER_01, Oh.,56.341,56.607
SPEAKER_00," I kind of, you know, just the usual-  Rock back and forth.",57.901,61.018
SPEAKER_00, Yeah.,61.12,61.467
SPEAKER_00, Yeah.,62.222,62.365
SPEAKER_01, But other than that you're okay?,63.283,64.038
SPEAKER_01," No, they're-",64.12,65.12
SPEAKER_00," I got a couple, you know, little bruises from like hitting the steering wheel.",65.14,68.798
SPEAKER_00," I'm like, yeah, but I'm okay.",70.144,72.814
SPEAKER_00, My body's okay.,74.46,75.113
SPEAKER_01, So physically you feel okay?,75.501,77.237
SPEAKER_01, Yeah.,78.295,78.56
SPEAKER_01, Were you like checked out by your physician or anything?,79.204,81.599
SPEAKER_00," Yeah, everything's okay here.",81.781,82.7
SPEAKER_00, I didn't break anything or pull anything or anything.,82.841,85.418
SPEAKER_01, All right.,86.23,86.434
SPEAKER_01, Emotionally?,87.16,87.895
SPEAKER_00, It's been kind of hard to like get in my car again afterwards.,90.225,95.157
SPEAKER_00," Like I've still been going to work and everything, but like I realized last night, like my boyfriend  was like, oh, do you want to go on a trip this weekend?",96.361,104.94
SPEAKER_00," And I was kind of like, maybe not.",104.98,108.639
SPEAKER_00, Like I'm kind of like hesitant to get back in the car.,108.84,112.574
SPEAKER_01," So when he said that about the trip, what was the thought that came in your mind?",114.12,118.196
SPEAKER_00, I'm going to get hurt.,119.381,119.947
SPEAKER_01, So it was really all about the car?,121.401,122.756
SPEAKER_00, Yeah.,123.16,123.752
SPEAKER_01, It wasn't anything else about the trip?,124.16,125.16
SPEAKER_00," No, it was being in the car, driving the car.",125.261,128.017
SPEAKER_00, Yeah.,128.662,129.54
SPEAKER_01, And your thought was you're going to get hurt?,129.6,131.217
