speaker_id,utterance,start,end
, Music,0.22,0.901
SPEAKER_01," Okay Marsha, so how can I help you today?",20.302,23.719
SPEAKER_00," Well, I'm working full time, I'm a part time student.",24.503,27.779
SPEAKER_00, I've just gotten engaged and I live at home.,28.302,30.919
SPEAKER_00," There's just so much stress in my life, I have everything happening all at once.",31.482,35.518
SPEAKER_00," Just to top it all off, I failed an exam, a really big exam.",36.161,41.0
SPEAKER_00," And I just feel like I can't do anything anymore, I can't do anything right.",41.542,45.398
SPEAKER_00," I've just got so much stress and I feel like such a disappointment, such a failure.",46.12,50.478
SPEAKER_00, And I've embarrassed my family by failing.,51.221,53.537
SPEAKER_00, I just don't know what to do anymore.,55.067,56.456
SPEAKER_00, I guess I've come here today to tell you I want to leave uni.,57.361,62.759
SPEAKER_00, I guess that's why I've come here today.,63.141,65.174
SPEAKER_01, So it sounds like a whole lot of stuff is on top of you at the moment?,66.141,69.578
SPEAKER_00," Yeah, just so much, just all piling on.",70.06,72.07
SPEAKER_01," So you're working full time, plus part time study, and then you've got your wedding preparation.",74.0,81.0
SPEAKER_00," Yeah, just got engaged and wedding's just a month away now.",81.0,84.739
SPEAKER_00, So I've just got so much happening.,85.362,87.899
SPEAKER_00, Work is really demanding.,88.322,89.611
SPEAKER_00," Just failed this exam, don't know what to do.",91.081,93.859
SPEAKER_00, All too much.,94.545,95.232
SPEAKER_01, So I imagine you've been sweating on this for a while and it's all been swirling around in your head?,96.181,101.0
SPEAKER_00," Yes, just been building up and building up.",101.0,103.0
SPEAKER_00, And so much pressure with everything.,103.302,105.436
SPEAKER_00," I'm living at home, so my parents, a lot of pressure.",106.121,108.839
SPEAKER_00, I need to do everything right.,109.242,110.611
SPEAKER_00," By failing this, I feel like I've just embarrassed them and disappointed them.",112.522,116.016
SPEAKER_00, I just don't feel like I'm good enough to go on studying.,117.04,120.578
SPEAKER_01, Okay.,121.061,121.384
SPEAKER_01, Have they said much to you about failing your exam?,123.0,125.295
SPEAKER_00, They haven't said much.,126.303,127.697
SPEAKER_00," I was really scared to tell them actually, because I knew they'd just be so disappointed  and just embarrassed by the fact that I did fail.",128.12,134.973
SPEAKER_00," Yeah, I've never failed anything before.",136.0,137.993
SPEAKER_00, Wow.,139.0,139.163
SPEAKER_00, It's really hard.,140.141,141.535
SPEAKER_01," Yeah, so it's new and you don't like it at all?",142.0,145.0
SPEAKER_01," Not at all, no.",145.0,145.707
SPEAKER_00," I think leaving uni will just be the way out, just so I don't have to go through it again.",147.642,153.0
SPEAKER_01," Right, okay.",153.687,154.616
SPEAKER_01," Well, I'm glad you've come to counselling, because it's good for us to get an outsider's opinion  when we've got so much on our plate and we're confused as to what to do and our emotions can get in the way.",155.361,169.0
SPEAKER_01, And you've just said earlier that a whole lot of stuff's on your plate at the moment.,169.764,173.0
SPEAKER_01," Yeah, a lot of stuff, yeah.",173.141,174.556
SPEAKER_01, So I'm glad you've come here.,175.081,177.013
SPEAKER_01," Here at the clinic, we use the ABC model, which is a cognitive behavioural therapy model.",178.883,184.98
SPEAKER_01, Okay.,185.0,185.082
SPEAKER_01," So, Marsha, some counsellors have put together a list of beliefs that we often use  and we don't realise that we're using those beliefs and they tend to be faulty ones.",186.622,196.719
SPEAKER_01, Okay.,197.02,197.184
SPEAKER_01, Here's the list here.,198.0,199.091
SPEAKER_01, Have a look through that to see if there are any beliefs that you might be operating on at the moment.,200.0,206.416
SPEAKER_00, I think number two.,208.242,209.172
SPEAKER_00, Okay.,210.061,210.673
SPEAKER_01, Read that one out for me.,211.061,211.98
SPEAKER_00, That it's necessary to have a high degree of order and certainty in order to be happy and perform well.,212.221,217.0
SPEAKER_01," Yeah, yeah, you mentioned that earlier.",217.242,218.859
SPEAKER_01, Yeah.,219.02,219.796
SPEAKER_00, Number four.,220.081,222.94
SPEAKER_00, That it's necessary to be competent and successful in all those things which are attempted.,223.863,228.0
SPEAKER_01," Yeah, that's an expectation from your family.",229.349,231.0
SPEAKER_01, Yeah.,231.143,231.367
SPEAKER_00, Possibly number eight.,235.855,236.819
SPEAKER_00, Okay.,237.224,237.49
SPEAKER_00," That life should be entirely pleasant and enjoyable and that any frustration, discomfort or pain would be unbearable.",238.0,243.639
SPEAKER_01, Yeah.,244.02,244.444
SPEAKER_01," Which one of those stands out the most for you at the moment, Marsha?",246.422,250.739
SPEAKER_00, Probably number four.,251.202,252.192
SPEAKER_00, Okay.,253.653,253.959
SPEAKER_01, Yeah.,254.0,254.184
SPEAKER_01, How would you put that in your own words?,255.121,256.737
SPEAKER_00, That I need to be successful all the time in everything that I do.,257.563,260.94
SPEAKER_00, Yeah.,261.081,261.303
SPEAKER_01, Yeah.,263.224,263.571
SPEAKER_01, And is that different from what's happening in your life at the moment?,264.281,267.775
SPEAKER_00," Well, failing that exam, I mean, I wasn't successful with that.",269.241,272.859
SPEAKER_00," So, yeah, I mean, it just throws out, I guess even number two, because it throws out all the order in my life.",273.0,278.0
SPEAKER_00," I need to have everything, you know, so I need to know what I'm doing, where I'm going.",278.321,283.96
SPEAKER_00," Yeah, so.",284.101,284.747
SPEAKER_01, Okay.,286.571,286.816
SPEAKER_01," So if number four is an expectation that your family have and that you have of yourself, how do you measure up next to number four?",287.1,295.98
SPEAKER_00, I don't feel like I'm good enough.,296.828,298.0
SPEAKER_01, Okay.,298.327,298.469
SPEAKER_01, Yeah.,299.347,299.653
SPEAKER_01, All right.,300.735,300.98
SPEAKER_01," Well, what I'd like to do is put some of those ideas on the board under the ABC and I'll explain as we go along.",301.0,306.9
SPEAKER_01, Okay.,307.0,307.122
SPEAKER_01, Okay.,308.49,308.796
SPEAKER_01, Yeah.,309.02,309.327
SPEAKER_01, So what do you think the trigger point might be or the activating event for you at the moment?,310.08,313.658
SPEAKER_00," I mean, there are a lot of things, but I think obviously failing the exam was the main one.",314.0,319.0
SPEAKER_00, Okay.,319.02,319.347
SPEAKER_00, Yeah.,320.102,320.224
SPEAKER_01, All right.,321.041,321.857
SPEAKER_01, And the consequence is you thinking of leaving?,322.844,325.96
SPEAKER_00," I live in uni, yeah.",326.02,326.878
SPEAKER_01, Okay.,327.673,327.837
, All right.,328.041,328.429
SPEAKER_01, And that statement that you made earlier about I'm not good enough.,329.864,333.0
SPEAKER_00," I'm not good enough, yeah.",333.0,333.98
SPEAKER_01," Yeah, that's the B one.",334.0,335.0
SPEAKER_01, That's the crucial one.,335.041,336.0
SPEAKER_01, Okay.,336.0,336.122
SPEAKER_01, And I'll explain it shortly when I get up to the board.,337.081,339.919
SPEAKER_00, Okay.,340.102,340.388
, All right.,341.02,341.959
